osd_accession,tissue_type,environment,phylum,genus,mean_rel
OSD-766,root,Spaceflight,Bacteroidota,Chryseobacterium,0.03048912590794079
OSD-766,root,Spaceflight,Bacteroidota,Flavobacterium,0.0416372235565489
OSD-766,root,Spaceflight,Pseudomonadota,Acinetobacter,0.04516804553463598
OSD-766,root,Spaceflight,Pseudomonadota,Burkholderia,0.058212268033238826
OSD-766,root,Spaceflight,Pseudomonadota,Enterobacter,0.09904013339700787
OSD-766,root,Spaceflight,Pseudomonadota,Massilia,0.0467882211367452
OSD-766,root,Spaceflight,Pseudomonadota,Methylobacterium,0.01891379568919848
OSD-766,root,Spaceflight,Pseudomonadota,Pantoea,0.058222306667007354
OSD-766,root,Spaceflight,Pseudomonadota,Pseudomonas,0.08906756014024272
OSD-766,root,Spaceflight,Pseudomonadota,Ralstonia,0.12874011759618273
OSD-766,root,Spaceflight,Pseudomonadota,Rhizobium,0.054249879011782035
OSD-766,root,Spaceflight,Pseudomonadota,Sphingomonas,0.03149031461302904
OSD-766,root,Spaceflight,Pseudomonadota,Stenotrophomonas,0.07434795734542385
OSD-766,root,Spaceflight,Pseudomonadota,Variovorax,0.041975188320255236
OSD-766,substrate,Ground,Actinomycetota,Curtobacterium,0.027248178327244948
OSD-766,substrate,Ground,Actinomycetota,Cutibacterium,0.016274983210844928
OSD-766,substrate,Ground,Actinomycetota,Streptomyces,0.058238035072730274
OSD-766,substrate,Ground,Bacillota,Bacillus,0.06574996744816383
OSD-766,substrate,Ground,Bacillota,Paenibacillus,0.0737191100993967
OSD-766,substrate,Ground,Bacillota,Staphylococcus,0.020120335802202106
OSD-766,substrate,Ground,Bacteroidota,Chryseobacterium,0.044133888406221886
OSD-766,substrate,Ground,Bacteroidota,Flavobacterium,0.07449861571383087
OSD-766,substrate,Ground,Pseudomonadota,Acinetobacter,0.027682679958780054
OSD-766,substrate,Ground,Pseudomonadota,Burkholderia,0.057528940272070894
OSD-766,substrate,Ground,Pseudomonadota,Enterobacter,0.0367805241364758
OSD-766,substrate,Ground,Pseudomonadota,Massilia,0.06509025923797725
OSD-766,substrate,Ground,Pseudomonadota,Methylobacterium,0.03135238788458015
OSD-766,substrate,Ground,Pseudomonadota,Pantoea,0.0313123628941845
OSD-766,substrate,Ground,Pseudomonadota,Pseudomonas,0.06573597899373335
OSD-766,substrate,Ground,Pseudomonadota,Ralstonia,0.07014912851065812
OSD-766,substrate,Ground,Pseudomonadota,Rhizobium,0.0601921485647943
OSD-766,substrate,Ground,Pseudomonadota,Sphingomonas,0.05877675549785475
OSD-766,substrate,Ground,Pseudomonadota,Stenotrophomonas,0.043694406372979736
OSD-766,substrate,Ground,Pseudomonadota,Variovorax,0.07172131359527556
OSD-766,substrate,Spaceflight,Actinomycetota,Curtobacterium,0.02460051353602267
OSD-766,substrate,Spaceflight,Actinomycetota,Cutibacterium,0.010167400987056728
OSD-766,substrate,Spaceflight,Actinomycetota,Streptomyces,0.05040648610503438
OSD-766,substrate,Spaceflight,Bacillota,Bacillus,0.062337980145249515
OSD-766,substrate,Spaceflight,Bacillota,Paenibacillus,0.03640418152352528
OSD-766,substrate,Spaceflight,Bacillota,Staphylococcus,0.021063747506174513
OSD-766,substrate,Spaceflight,Bacteroidota,Chryseobacterium,0.044457526844617026
OSD-766,substrate,Spaceflight,Bacteroidota,Flavobacterium,0.05030456333705561
OSD-766,substrate,Spaceflight,Pseudomonadota,Acinetobacter,0.08761255343740551
OSD-766,substrate,Spaceflight,Pseudomonadota,Burkholderia,0.039853013379702096
OSD-766,substrate,Spaceflight,Pseudomonadota,Enterobacter,0.061338334006042314
OSD-766,substrate,Spaceflight,Pseudomonadota,Massilia,0.039974688837708314
OSD-766,substrate,Spaceflight,Pseudomonadota,Methylobacterium,0.016796311709413342
OSD-766,substrate,Spaceflight,Pseudomonadota,Pantoea,0.04472576233066099
OSD-766,substrate,Spaceflight,Pseudomonadota,Pseudomonas,0.08879967236360435
OSD-766,substrate,Spaceflight,Pseudomonadota,Ralstonia,0.10288730666478232
OSD-766,substrate,Spaceflight,Pseudomonadota,Rhizobium,0.04831319861722368
OSD-766,substrate,Spaceflight,Pseudomonadota,Sphingomonas,0.04951974946794184
OSD-766,substrate,Spaceflight,Pseudomonadota,Stenotrophomonas,0.07906232717958911
OSD-766,substrate,Spaceflight,Pseudomonadota,Variovorax,0.04137468202119042
OSD-766,swab,Ground,Actinomycetota,Curtobacterium,0.036563351929600224
OSD-766,swab,Ground,Actinomycetota,Cutibacterium,0.10275222138037507
OSD-766,swab,Ground,Actinomycetota,Streptomyces,0.03756787918446362
OSD-766,swab,Ground,Bacillota,Bacillus,0.06456187193098198
OSD-766,swab,Ground,Bacillota,Paenibacillus,0.05462459090564076
OSD-766,swab,Ground,Bacillota,Staphylococcus,0.12658041212563662
OSD-766,swab,Ground,Bacteroidota,Chryseobacterium,0.058536378991393634
OSD-766,swab,Ground,Bacteroidota,Flavobacterium,0.04170191068649895
OSD-766,swab,Ground,Pseudomonadota,Acinetobacter,0.06859005166978102
OSD-766,swab,Ground,Pseudomonadota,Burkholderia,0.028187525842334894
OSD-766,swab,Ground,Pseudomonadota,Enterobacter,0.07329816058051605
OSD-766,swab,Ground,Pseudomonadota,Massilia,0.032892404370797004
OSD-766,swab,Ground,Pseudomonadota,Methylobacterium,0.04107146049538539
OSD-766,swab,Ground,Pseudomonadota,Pantoea,0.046351290986362814
OSD-766,swab,Ground,Pseudomonadota,Pseudomonas,0.056790492344046165
OSD-766,swab,Ground,Pseudomonadota,Ralstonia,0.016553820708118783
OSD-766,swab,Ground,Pseudomonadota,Rhizobium,0.01965901963585028
OSD-766,swab,Ground,Pseudomonadota,Sphingomonas,0.0346216300828386
OSD-766,swab,Ground,Pseudomonadota,Stenotrophomonas,0.04348028184709428
OSD-766,swab,Ground,Pseudomonadota,Variovorax,0.015615244302283855
OSD-766,swab,Spaceflight,Actinomycetota,Curtobacterium,0.0222069822610143
OSD-766,swab,Spaceflight,Actinomycetota,Cutibacterium,0.0837608083563959
OSD-766,swab,Spaceflight,Actinomycetota,Streptomyces,0.041922156000523854
OSD-766,swab,Spaceflight,Bacillota,Bacillus,0.05344026913888174
OSD-766,swab,Spaceflight,Bacillota,Paenibacillus,0.025673946976027328
OSD-766,swab,Spaceflight,Bacillota,Staphylococcus,0.07972440539707007
OSD-766,swab,Spaceflight,Bacteroidota,Chryseobacterium,0.03583951301822979
OSD-766,swab,Spaceflight,Bacteroidota,Flavobacterium,0.03410904928290785
OSD-766,swab,Spaceflight,Pseudomonadota,Acinetobacter,0.11534421414058169
OSD-766,swab,Spaceflight,Pseudomonadota,Burkholderia,0.022270605856868346
OSD-766,swab,Spaceflight,Pseudomonadota,Enterobacter,0.09609042042036718
OSD-766,swab,Spaceflight,Pseudomonadota,Massilia,0.037978340487411014
OSD-766,swab,Spaceflight,Pseudomonadota,Methylobacterium,0.03749868409369636
OSD-766,swab,Spaceflight,Pseudomonadota,Pantoea,0.06921865885677243
OSD-766,swab,Spaceflight,Pseudomonadota,Pseudomonas,0.04839452984032162
OSD-766,swab,Spaceflight,Pseudomonadota,Ralstonia,0.028892004931509653
OSD-766,swab,Spaceflight,Pseudomonadota,Rhizobium,0.025378931611381873
OSD-766,swab,Spaceflight,Pseudomonadota,Sphingomonas,0.024268313610588073
OSD-766,swab,Spaceflight,Pseudomonadota,Stenotrophomonas,0.10673623190451445
OSD-766,swab,Spaceflight,Pseudomonadota,Variovorax,0.0112519338149365
OSD-766,water,Ground,Actinomycetota,Curtobacterium,0.019686944714249952
OSD-766,water,Ground,Actinomycetota,Cutibacterium,0.034351746273753224
OSD-766,water,Ground,Actinomycetota,Streptomyces,0.02359020421186568
OSD-766,water,Ground,Bacillota,Bacillus,0.04583114641446283
OSD-766,water,Ground,Bacillota,Paenibacillus,0.011134647853719464
OSD-766,water,Ground,Bacillota,Staphylococcus,0.034584591335962776
OSD-766,water,Ground,Bacteroidota,Chryseobacterium,0.05879399795989402
OSD-766,water,Ground,Bacteroidota,Flavobacterium,0.10167964057335599
OSD-766,water,Ground,Pseudomonadota,Acinetobacter,0.06677500987379525
OSD-766,water,Ground,Pseudomonadota,Burkholderia,0.032157095805989896
OSD-766,water,Ground,Pseudomonadota,Enterobacter,0.07776945235203972
OSD-766,water,Ground,Pseudomonadota,Massilia,0.029839737207579743
OSD-766,water,Ground,Pseudomonadota,Methylobacterium,0.034356519810060555
OSD-766,water,Ground,Pseudomonadota,Pantoea,0.0482521277470932
OSD-766,water,Ground,Pseudomonadota,Pseudomonas,0.07481066637839381
OSD-766,water,Ground,Pseudomonadota,Ralstonia,0.07245145514395195
OSD-766,water,Ground,Pseudomonadota,Rhizobium,0.0323473827741889
OSD-766,water,Ground,Pseudomonadota,Sphingomonas,0.07473117898946503
OSD-766,water,Ground,Pseudomonadota,Stenotrophomonas,0.057695360795353465
OSD-766,water,Ground,Pseudomonadota,Variovorax,0.06916109378482453
OSD-766,water,Spaceflight,Actinomycetota,Curtobacterium,0.011971665387917966
OSD-766,water,Spaceflight,Actinomycetota,Cutibacterium,0.00834617781352471
OSD-766,water,Spaceflight,Actinomycetota,Streptomyces,0.0178602900307318
OSD-766,water,Spaceflight,Bacillota,Bacillus,0.027700837179229464
OSD-766,water,Spaceflight,Bacillota,Paenibacillus,0.016867641048141133
OSD-766,water,Spaceflight,Bacillota,Staphylococcus,0.040721761303635313
OSD-766,water,Spaceflight,Bacteroidota,Chryseobacterium,0.05169630137041711
OSD-766,water,Spaceflight,Bacteroidota,Flavobacterium,0.05211862959367565
OSD-766,water,Spaceflight,Pseudomonadota,Acinetobacter,0.12300526703858623
OSD-766,water,Spaceflight,Pseudomonadota,Burkholderia,0.03213648086572762
OSD-766,water,Spaceflight,Pseudomonadota,Enterobacter,0.09882625638534431
OSD-766,water,Spaceflight,Pseudomonadota,Massilia,0.03513881045098502
OSD-766,water,Spaceflight,Pseudomonadota,Methylobacterium,0.02361446513531102
OSD-766,water,Spaceflight,Pseudomonadota,Pantoea,0.04820986671990921
OSD-766,water,Spaceflight,Pseudomonadota,Pseudomonas,0.134643377079694
OSD-766,water,Spaceflight,Pseudomonadota,Ralstonia,0.09270159165103438
OSD-766,water,Spaceflight,Pseudomonadota,Rhizobium,0.02307779770895569
OSD-766,water,Spaceflight,Pseudomonadota,Sphingomonas,0.023788185164731013
OSD-766,water,Spaceflight,Pseudomonadota,Stenotrophomonas,0.08700579516964821
OSD-766,water,Spaceflight,Pseudomonadota,Variovorax,0.05056880290280015
OSD-766,wick,Ground,Actinomycetota,Curtobacterium,0.03606244297528561
OSD-766,wick,Ground,Actinomycetota,Cutibacterium,0.0259503887257243
OSD-766,wick,Ground,Actinomycetota,Streptomyces,0.051965013117670385
OSD-766,wick,Ground,Bacillota,Bacillus,0.0558110494486533
OSD-766,wick,Ground,Bacillota,Paenibacillus,0.046257778946466016
OSD-766,wick,Ground,Bacillota,Staphylococcus,0.037055129968200276
OSD-766,wick,Ground,Bacteroidota,Chryseobacterium,0.03695758297346983
OSD-766,wick,Ground,Bacteroidota,Flavobacterium,0.041453981464187065
OSD-766,wick,Ground,Pseudomonadota,Acinetobacter,0.05955956758308904
OSD-766,wick,Ground,Pseudomonadota,Burkholderia,0.05157869577415584
OSD-766,wick,Ground,Pseudomonadota,Enterobacter,0.04838275278933695
OSD-766,wick,Ground,Pseudomonadota,Massilia,0.06883186948684411
OSD-766,wick,Ground,Pseudomonadota,Methylobacterium,0.04694192495319493
OSD-766,wick,Ground,Pseudomonadota,Pantoea,0.04422214375302507
OSD-766,wick,Ground,Pseudomonadota,Pseudomonas,0.05984518604313476
OSD-766,wick,Ground,Pseudomonadota,Ralstonia,0.0675682937473282
OSD-766,wick,Ground,Pseudomonadota,Rhizobium,0.03941525660058715
OSD-766,wick,Ground,Pseudomonadota,Sphingomonas,0.06309201129249284
OSD-766,wick,Ground,Pseudomonadota,Stenotrophomonas,0.06838971464472923
OSD-766,wick,Ground,Pseudomonadota,Variovorax,0.050659215712425085
OSD-766,wick,Spaceflight,Actinomycetota,Curtobacterium,0.024349607539754882
OSD-766,wick,Spaceflight,Actinomycetota,Cutibacterium,0.011505198054180325
OSD-766,wick,Spaceflight,Actinomycetota,Streptomyces,0.04162758501755647
OSD-766,wick,Spaceflight,Bacillota,Bacillus,0.043329510607274024
OSD-766,wick,Spaceflight,Bacillota,Paenibacillus,0.048271037151962626
OSD-766,wick,Spaceflight,Bacillota,Staphylococcus,0.02908463118737715
OSD-766,wick,Spaceflight,Bacteroidota,Chryseobacterium,0.04030071618816325
OSD-766,wick,Spaceflight,Bacteroidota,Flavobacterium,0.04155465743449514
OSD-766,wick,Spaceflight,Pseudomonadota,Acinetobacter,0.0728309309666033
OSD-766,wick,Spaceflight,Pseudomonadota,Burkholderia,0.03197922664863901
OSD-766,wick,Spaceflight,Pseudomonadota,Enterobacter,0.07689259097359308
OSD-766,wick,Spaceflight,Pseudomonadota,Massilia,0.03836452469661569
OSD-766,wick,Spaceflight,Pseudomonadota,Methylobacterium,0.023882703132832493
OSD-766,wick,Spaceflight,Pseudomonadota,Pantoea,0.059084797611470154
OSD-766,wick,Spaceflight,Pseudomonadota,Pseudomonas,0.10070262964451013
OSD-766,wick,Spaceflight,Pseudomonadota,Ralstonia,0.09921624153560017
OSD-766,wick,Spaceflight,Pseudomonadota,Rhizobium,0.03321847376207151
OSD-766,wick,Spaceflight,Pseudomonadota,Sphingomonas,0.04084274290485779
OSD-766,wick,Spaceflight,Pseudomonadota,Stenotrophomonas,0.10271843931404616
OSD-766,wick,Spaceflight,Pseudomonadota,Variovorax,0.04024375562839663
OSD-772,fruit,Ground,Actinomycetota,Curtobacterium,0.05846691471011392
OSD-772,fruit,Ground,Actinomycetota,Cutibacterium,0.052233898639136425
OSD-772,fruit,Ground,Actinomycetota,Streptomyces,0.0464578904782958
OSD-772,fruit,Ground,Bacillota,Bacillus,0.054164209531760495
OSD-772,fruit,Ground,Bacillota,Paenibacillus,0.04844045076553308
OSD-772,fruit,Ground,Bacillota,Staphylococcus,0.04464221562180198
OSD-772,fruit,Ground,Bacteroidota,Chryseobacterium,0.05095217317149228
OSD-772,fruit,Ground,Bacteroidota,Flavobacterium,0.04854438080051883
OSD-772,fruit,Ground,Pseudomonadota,Acinetobacter,0.05124679522818875
OSD-772,fruit,Ground,Pseudomonadota,Burkholderia,0.028885688038625092
OSD-772,fruit,Ground,Pseudomonadota,Enterobacter,0.0808107142662659
OSD-772,fruit,Ground,Pseudomonadota,Massilia,0.03292791974656015
OSD-772,fruit,Ground,Pseudomonadota,Methylobacterium,0.04702716748851739
OSD-772,fruit,Ground,Pseudomonadota,Pantoea,0.08252921983738944
OSD-772,fruit,Ground,Pseudomonadota,Pseudomonas,0.03769697917426466
OSD-772,fruit,Ground,Pseudomonadota,Ralstonia,0.02951077987148389
OSD-772,fruit,Ground,Pseudomonadota,Rhizobium,0.04140492811784334
OSD-772,fruit,Ground,Pseudomonadota,Sphingomonas,0.07757525404968837
OSD-772,fruit,Ground,Pseudomonadota,Stenotrophomonas,0.04386605929437756
OSD-772,fruit,Ground,Pseudomonadota,Variovorax,0.04261636116814267
OSD-772,fruit,Spaceflight,Actinomycetota,Curtobacterium,0.049525589709828184
OSD-772,fruit,Spaceflight,Actinomycetota,Cutibacterium,0.024463120517538413
OSD-772,fruit,Spaceflight,Actinomycetota,Streptomyces,0.03352622839659493
OSD-772,fruit,Spaceflight,Bacillota,Bacillus,0.050231702274517495
OSD-772,fruit,Spaceflight,Bacillota,Paenibacillus,0.02738169032629975
OSD-772,fruit,Spaceflight,Bacillota,Staphylococcus,0.02113332500243183
OSD-772,fruit,Spaceflight,Bacteroidota,Chryseobacterium,0.03612291146551894
OSD-772,fruit,Spaceflight,Bacteroidota,Flavobacterium,0.03534312917502005
OSD-772,fruit,Spaceflight,Pseudomonadota,Acinetobacter,0.07985383090322248
OSD-772,fruit,Spaceflight,Pseudomonadota,Burkholderia,0.026597932400754552
OSD-772,fruit,Spaceflight,Pseudomonadota,Enterobacter,0.11770556035389457
OSD-772,fruit,Spaceflight,Pseudomonadota,Massilia,0.028535616361896787
OSD-772,fruit,Spaceflight,Pseudomonadota,Methylobacterium,0.02630722049141749
OSD-772,fruit,Spaceflight,Pseudomonadota,Pantoea,0.12398102541726017
OSD-772,fruit,Spaceflight,Pseudomonadota,Pseudomonas,0.061958032083311576
OSD-772,fruit,Spaceflight,Pseudomonadota,Ralstonia,0.04390868973439495
OSD-772,fruit,Spaceflight,Pseudomonadota,Rhizobium,0.03968289600635728
OSD-772,fruit,Spaceflight,Pseudomonadota,Sphingomonas,0.04817460736561578
OSD-772,fruit,Spaceflight,Pseudomonadota,Stenotrophomonas,0.08563809452027273
OSD-772,fruit,Spaceflight,Pseudomonadota,Variovorax,0.03992879749385205
OSD-772,leaf,Ground,Actinomycetota,Curtobacterium,0.07961145407714308
OSD-772,leaf,Ground,Actinomycetota,Cutibacterium,0.03277798498776084
OSD-772,leaf,Ground,Actinomycetota,Streptomyces,0.028011024207938558
OSD-772,leaf,Ground,Bacillota,Bacillus,0.03314265697252073
OSD-772,leaf,Ground,Bacillota,Paenibacillus,0.04008146410753004
OSD-772,leaf,Ground,Bacillota,Staphylococcus,0.03163506157633053
OSD-772,leaf,Ground,Bacteroidota,Chryseobacterium,0.06550313412081374
OSD-772,leaf,Ground,Bacteroidota,Flavobacterium,0.047920734492406206
OSD-772,leaf,Ground,Pseudomonadota,Acinetobacter,0.052965070813451455
OSD-772,leaf,Ground,Pseudomonadota,Burkholderia,0.027727295344479354
OSD-772,leaf,Ground,Pseudomonadota,Enterobacter,0.052543755924056565
OSD-772,leaf,Ground,Pseudomonadota,Massilia,0.04250703683890583
OSD-772,leaf,Ground,Pseudomonadota,Methylobacterium,0.09726492321290868
OSD-772,leaf,Ground,Pseudomonadota,Pantoea,0.05617434176112579
OSD-772,leaf,Ground,Pseudomonadota,Pseudomonas,0.06049963614722361
OSD-772,leaf,Ground,Pseudomonadota,Ralstonia,0.05339981321232817
OSD-772,leaf,Ground,Pseudomonadota,Rhizobium,0.030532503173532326
OSD-772,leaf,Ground,Pseudomonadota,Sphingomonas,0.09797687919996334
OSD-772,leaf,Ground,Pseudomonadota,Stenotrophomonas,0.04042418310181817
OSD-772,leaf,Ground,Pseudomonadota,Variovorax,0.02930104672776296
OSD-772,leaf,Spaceflight,Actinomycetota,Curtobacterium,0.05204106662897986
OSD-772,leaf,Spaceflight,Actinomycetota,Cutibacterium,0.025627619549532493
OSD-772,leaf,Spaceflight,Actinomycetota,Streptomyces,0.02567736707835385
OSD-772,leaf,Spaceflight,Bacillota,Bacillus,0.030016914128800337
OSD-772,leaf,Spaceflight,Bacillota,Paenibacillus,0.039106087509482156
OSD-772,leaf,Spaceflight,Bacillota,Staphylococcus,0.019609709947230183
OSD-772,leaf,Spaceflight,Bacteroidota,Chryseobacterium,0.044846563914065204
OSD-772,leaf,Spaceflight,Bacteroidota,Flavobacterium,0.04466092313825222
OSD-772,leaf,Spaceflight,Pseudomonadota,Acinetobacter,0.09184649283843054
OSD-772,leaf,Spaceflight,Pseudomonadota,Burkholderia,0.03579736185745765
OSD-772,leaf,Spaceflight,Pseudomonadota,Enterobacter,0.05605910512403854
OSD-772,leaf,Spaceflight,Pseudomonadota,Massilia,0.03536349724525699
OSD-772,leaf,Spaceflight,Pseudomonadota,Methylobacterium,0.06831191670917454
OSD-772,leaf,Spaceflight,Pseudomonadota,Pantoea,0.10483662988410325
OSD-772,leaf,Spaceflight,Pseudomonadota,Pseudomonas,0.08673484157466402
OSD-772,leaf,Spaceflight,Pseudomonadota,Ralstonia,0.04730883361207168
OSD-772,leaf,Spaceflight,Pseudomonadota,Rhizobium,0.014941861487128944
OSD-772,leaf,Spaceflight,Pseudomonadota,Sphingomonas,0.05580087731733115
OSD-772,leaf,Spaceflight,Pseudomonadota,Stenotrophomonas,0.08083323064781112
OSD-772,leaf,Spaceflight,Pseudomonadota,Variovorax,0.04057909980783527
OSD-772,root,Ground,Actinomycetota,Curtobacterium,0.04653559914183718
OSD-772,root,Ground,Actinomycetota,Cutibacterium,0.028539926114904007
OSD-772,root,Ground,Actinomycetota,Streptomyces,0.05464003842898883
OSD-772,root,Ground,Bacillota,Bacillus,0.05959888927385294
OSD-772,root,Ground,Bacillota,Paenibacillus,0.04390204947660597
OSD-772,root,Ground,Bacillota,Staphylococcus,0.017960055500713917
OSD-772,root,Ground,Bacteroidota,Chryseobacterium,0.06459167523142731
OSD-772,root,Ground,Bacteroidota,Flavobacterium,0.055948856290889616
OSD-772,root,Ground,Pseudomonadota,Acinetobacter,0.03485987442590941
OSD-772,root,Ground,Pseudomonadota,Burkholderia,0.0693172960693577
OSD-772,root,Ground,Pseudomonadota,Enterobacter,0.052757753060486925
OSD-772,root,Ground,Pseudomonadota,Massilia,0.06139663987867189
OSD-772,root,Ground,Pseudomonadota,Methylobacterium,0.01976145656256942
OSD-772,root,Ground,Pseudomonadota,Pantoea,0.04387876797632694
OSD-772,root,Ground,Pseudomonadota,Pseudomonas,0.07593359224278032
OSD-772,root,Ground,Pseudomonadota,Ralstonia,0.056813565644782515
OSD-772,root,Ground,Pseudomonadota,Rhizobium,0.06493458273681794
OSD-772,root,Ground,Pseudomonadota,Sphingomonas,0.05770394085216328
OSD-772,root,Ground,Pseudomonadota,Stenotrophomonas,0.04479999345840914
OSD-772,root,Ground,Pseudomonadota,Variovorax,0.046125447632504736
OSD-772,root,Spaceflight,Actinomycetota,Curtobacterium,0.02327006617986629
OSD-772,root,Spaceflight,Actinomycetota,Cutibacterium,0.012779654192810255
OSD-772,root,Spaceflight,Actinomycetota,Streptomyces,0.046905986667431634
OSD-772,root,Spaceflight,Bacillota,Bacillus,0.0485958730256805
OSD-772,root,Spaceflight,Bacillota,Paenibacillus,0.046119107228081074
OSD-772,root,Spaceflight,Bacillota,Staphylococcus,0.014528509191914916
OSD-772,root,Spaceflight,Bacteroidota,Chryseobacterium,0.04177926263633144
OSD-772,root,Spaceflight,Bacteroidota,Flavobacterium,0.04637430698048615
OSD-772,root,Spaceflight,Pseudomonadota,Acinetobacter,0.06443505473657435
OSD-772,root,Spaceflight,Pseudomonadota,Burkholderia,0.048611812795562676
OSD-772,root,Spaceflight,Pseudomonadota,Enterobacter,0.08308540244082036
OSD-772,root,Spaceflight,Pseudomonadota,Massilia,0.03756148299366011
OSD-772,root,Spaceflight,Pseudomonadota,Methylobacterium,0.03301629444260243
OSD-772,root,Spaceflight,Pseudomonadota,Pantoea,0.06500239778582545
OSD-772,root,Spaceflight,Pseudomonadota,Pseudomonas,0.11101675190917969
OSD-772,root,Spaceflight,Pseudomonadota,Ralstonia,0.0868827855539447
OSD-772,root,Spaceflight,Pseudomonadota,Rhizobium,0.04517609304675359
OSD-772,root,Spaceflight,Pseudomonadota,Sphingomonas,0.026279326708375603
OSD-772,root,Spaceflight,Pseudomonadota,Stenotrophomonas,0.0830901396408868
OSD-772,root,Spaceflight,Pseudomonadota,Variovorax,0.03548969184321201
OSD-772,substrate,Ground,Actinomycetota,Curtobacterium,0.03218284504470719
OSD-772,substrate,Ground,Actinomycetota,Cutibacterium,0.026148433455482428
OSD-772,substrate,Ground,Actinomycetota,Streptomyces,0.05345734081510632
OSD-772,substrate,Ground,Bacillota,Bacillus,0.041402254464478684
OSD-772,substrate,Ground,Bacillota,Paenibacillus,0.04430198962057258
OSD-772,substrate,Ground,Bacillota,Staphylococcus,0.009655443107532986
OSD-772,substrate,Ground,Bacteroidota,Chryseobacterium,0.04730713092309104
OSD-772,substrate,Ground,Bacteroidota,Flavobacterium,0.06250436005629331
OSD-772,substrate,Ground,Pseudomonadota,Acinetobacter,0.03036206966755662
OSD-772,substrate,Ground,Pseudomonadota,Burkholderia,0.07098691075590137
OSD-772,substrate,Ground,Pseudomonadota,Enterobacter,0.05527714786307418
OSD-772,substrate,Ground,Pseudomonadota,Massilia,0.05923588059198616
OSD-772,substrate,Ground,Pseudomonadota,Methylobacterium,0.02931071768602893
OSD-772,substrate,Ground,Pseudomonadota,Pantoea,0.044877374241903224
OSD-772,substrate,Ground,Pseudomonadota,Pseudomonas,0.09483733494195493
OSD-772,substrate,Ground,Pseudomonadota,Ralstonia,0.081393071907764
OSD-772,substrate,Ground,Pseudomonadota,Rhizobium,0.05531023486950143
OSD-772,substrate,Ground,Pseudomonadota,Sphingomonas,0.04564075610553141
OSD-772,substrate,Ground,Pseudomonadota,Stenotrophomonas,0.04520333872679143
OSD-772,substrate,Ground,Pseudomonadota,Variovorax,0.07060536515474179
OSD-772,substrate,Spaceflight,Actinomycetota,Curtobacterium,0.020229674445682973
OSD-772,substrate,Spaceflight,Actinomycetota,Cutibacterium,0.006557495987055154
OSD-772,substrate,Spaceflight,Actinomycetota,Streptomyces,0.048093519700854556
OSD-772,substrate,Spaceflight,Bacillota,Bacillus,0.04048109155055997
OSD-772,substrate,Spaceflight,Bacillota,Paenibacillus,0.053169063548205095
OSD-772,substrate,Spaceflight,Bacillota,Staphylococcus,0.009655343978514724
OSD-772,substrate,Spaceflight,Bacteroidota,Chryseobacterium,0.04186224047422442
OSD-772,substrate,Spaceflight,Bacteroidota,Flavobacterium,0.057756275229808085
OSD-772,substrate,Spaceflight,Pseudomonadota,Acinetobacter,0.0632429691948716
OSD-772,substrate,Spaceflight,Pseudomonadota,Burkholderia,0.03627514319321967
OSD-772,substrate,Spaceflight,Pseudomonadota,Enterobacter,0.062257019109135094
OSD-772,substrate,Spaceflight,Pseudomonadota,Massilia,0.044732300778017514
OSD-772,substrate,Spaceflight,Pseudomonadota,Methylobacterium,0.034219753201489095
OSD-772,substrate,Spaceflight,Pseudomonadota,Pantoea,0.03657736662156825
OSD-772,substrate,Spaceflight,Pseudomonadota,Pseudomonas,0.12212232523347427
OSD-772,substrate,Spaceflight,Pseudomonadota,Ralstonia,0.10708662097613005
OSD-772,substrate,Spaceflight,Pseudomonadota,Rhizobium,0.03893048802997398
OSD-772,substrate,Spaceflight,Pseudomonadota,Sphingomonas,0.03125432992617525
OSD-772,substrate,Spaceflight,Pseudomonadota,Stenotrophomonas,0.08834641800815456
OSD-772,substrate,Spaceflight,Pseudomonadota,Variovorax,0.05822337681049846
OSD-772,swab,Ground,Actinomycetota,Curtobacterium,0.033900722052738
OSD-772,swab,Ground,Actinomycetota,Cutibacterium,0.09643515793370942
OSD-772,swab,Ground,Actinomycetota,Streptomyces,0.04573552211464803
OSD-772,swab,Ground,Bacillota,Bacillus,0.047208535657143065
OSD-772,swab,Ground,Bacillota,Paenibacillus,0.054926253919460086
OSD-772,swab,Ground,Bacillota,Staphylococcus,0.10665231847129945
OSD-772,swab,Ground,Bacteroidota,Chryseobacterium,0.054163836603007026
OSD-772,swab,Ground,Bacteroidota,Flavobacterium,0.08273874206591203
OSD-772,swab,Ground,Pseudomonadota,Acinetobacter,0.07996275707295881
OSD-772,swab,Ground,Pseudomonadota,Burkholderia,0.021974506399359123
OSD-772,swab,Ground,Pseudomonadota,Enterobacter,0.06813790806402574
OSD-772,swab,Ground,Pseudomonadota,Massilia,0.033350551255683064
OSD-772,swab,Ground,Pseudomonadota,Methylobacterium,0.03313194147832251
OSD-772,swab,Ground,Pseudomonadota,Pantoea,0.04053471166126427
OSD-772,swab,Ground,Pseudomonadota,Pseudomonas,0.03347748897858681
OSD-772,swab,Ground,Pseudomonadota,Ralstonia,0.009363584222586738
OSD-772,swab,Ground,Pseudomonadota,Rhizobium,0.02306996565900324
OSD-772,swab,Ground,Pseudomonadota,Sphingomonas,0.04677917259659911
OSD-772,swab,Ground,Pseudomonadota,Stenotrophomonas,0.06918017157585957
OSD-772,swab,Ground,Pseudomonadota,Variovorax,0.019276152217833912
